City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Guadalajara Mexico, North America",3511km,3511,103.83ms,103.83,34.09%,34.09,103.69ms,103.69,104.09ms,104.09,0.28ms,0.28,2018-11-10 12:19:48
"Guatemala Guatemala, North America",5392km,5392,337.76ms,337.76,16.00%,16.0,267.18ms,267.18,417.14ms,417.14,39.73ms,39.73,2018-11-10 12:19:48
"Halifax Canada, North America",3237km,3237,54.14ms,54.14,59.94%,59.94,53.79ms,53.79,56.16ms,56.16,0.54ms,0.54,2018-11-10 12:19:48
"Hamburg Germany, Eurasia",6881km,6881,160.03ms,160.03,43.01%,43.01,158.09ms,158.09,213.37ms,213.37,9.91ms,9.91,2018-11-10 12:19:48
"Hangzhou China, Eurasia",9786km,9786,212.03ms,212.03,46.16%,46.16,211.92ms,211.92,212.24ms,212.24,0.14ms,0.14,2018-11-10 12:19:48
"Hanoi Vietnam, Eurasia",11292km,11292,206.72ms,206.72,54.82%,54.82,206.53ms,206.53,206.91ms,206.91,0.35ms,0.35,2018-11-10 12:19:48
"Helsinki Finland, Eurasia",6793km,6793,144.24ms,144.24,47.17%,47.17,143.48ms,143.48,157.45ms,157.45,2.50ms,2.5,2018-11-10 12:19:48
"Heredia Costa Rica, North America",5110km,5110,140.67ms,140.67,36.50%,36.5,140.28ms,140.28,141.70ms,141.7,0.46ms,0.46,2018-11-10 12:19:48
"Ho Chi Minh City Vietnam, Eurasia",12327km,12327,237.05ms,237.05,52.01%,52.01,230.44ms,230.44,362.67ms,362.67,24.18ms,24.18,2018-11-10 12:19:48
"Hong Kong Hong Kong, Eurasia",10841km,10841,232.31ms,232.31,46.73%,46.73,231.96ms,231.96,234.37ms,234.37,0.53ms,0.53,2018-11-10 12:19:48
"Honolulu United States, North America",5537km,5537,123.98ms,123.98,45.02%,45.02,123.75ms,123.75,124.31ms,124.31,0.24ms,0.24,2018-11-10 12:19:48
"Houston United States, North America",2656km,2656,53.38ms,53.38,50.11%,50.11,53.11ms,53.11,55.62ms,55.62,0.53ms,0.53,2018-11-10 12:19:48
"Hyderabad India, Eurasia",12274km,12274,273.04ms,273.04,44.96%,44.96,272.87ms,272.87,273.28ms,273.28,0.68ms,0.68,2018-11-10 12:19:48
"Indianapolis United States, North America",2087km,2087,73.78ms,73.78,28.59%,28.59,73.65ms,73.65,73.94ms,73.94,0.36ms,0.36,2018-11-10 12:19:48
