City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Sapporo Japan, Eurasia",10160km,10160,304.79ms,304.79,33.42%,33.42,304.42ms,304.42,305.88ms,305.88,0.31ms,0.31,2018-11-10 12:20:24
"Saskatoon Canada, North America",8629km,8629,163.06ms,163.06,52.94%,52.94,162.43ms,162.43,172.82ms,172.82,1.90ms,1.9,2018-11-10 12:20:24
"Savannah United States, North America",8146km,8146,144.28ms,144.28,56.57%,56.57,143.66ms,143.66,152.69ms,152.69,1.76ms,1.76,2018-11-10 12:20:24
"Scranton United States, North America",7241km,7241,125.21ms,125.21,57.93%,57.93,124.50ms,124.5,138.39ms,138.39,2.47ms,2.47,2018-11-10 12:20:24
"Seattle United States, North America",9766km,9766,192.70ms,192.7,50.86%,50.86,191.52ms,191.52,208.26ms,208.26,2.96ms,2.96,2018-11-10 12:20:24
"Secaucus United States, North America",7148km,7148,119.92ms,119.92,60.07%,60.07,119.54ms,119.54,122.02ms,122.02,0.65ms,0.65,2018-11-10 12:20:24
"Seoul South Korea, Eurasia",9776km,9776,316.46ms,316.46,30.94%,30.94,315.72ms,315.72,321.66ms,321.66,1.47ms,1.47,2018-11-10 12:20:24
"Shanghai China, Eurasia",9862km,9862,317.17ms,317.17,31.11%,31.11,304.31ms,304.31,331.21ms,331.21,5.37ms,5.37,2018-11-10 12:20:24
"Shenzhen China, Eurasia",9873km,9873,491.90ms,491.9,20.11%,20.11,471.90ms,471.9,569.21ms,569.21,25.35ms,25.35,2018-11-10 12:20:24
"Siauliai Lithuania, Eurasia",2670km,2670,74.97ms,74.97,36.08%,36.08,74.55ms,74.55,77.64ms,77.64,0.64ms,0.64,2018-11-10 12:20:24
"Singapore Singapore, Eurasia",10314km,10314,197.15ms,197.15,52.36%,52.36,196.51ms,196.51,202.81ms,202.81,1.19ms,1.19,2018-11-10 12:20:24
"Sofia Bulgaria, Eurasia",1549km,1549,46.81ms,46.81,33.67%,33.67,46.07ms,46.07,52.21ms,52.21,1.13ms,1.13,2018-11-10 12:20:24
"South Bend United States, North America",8013km,8013,123.18ms,123.18,65.15%,65.15,122.81ms,122.81,128.26ms,128.26,1.02ms,1.02,2018-11-10 12:20:24
"St Louis United States, North America",8476km,8476,167.75ms,167.75,50.75%,50.75,167.00ms,167.0,172.92ms,172.92,1.39ms,1.39,2018-11-10 12:20:24
"St Petersburg Russia, Eurasia",3268km,3268,75.63ms,75.63,43.57%,43.57,75.19ms,75.19,78.48ms,78.48,0.63ms,0.63,2018-11-10 12:20:24
"Stamford United States, North America",7095km,7095,111.76ms,111.76,63.92%,63.92,111.41ms,111.41,114.66ms,114.66,0.63ms,0.63,2018-11-10 12:20:24
"Stockholm Sweden, Eurasia",2897km,2897,63.73ms,63.73,45.98%,45.98,63.27ms,63.27,66.06ms,66.06,0.61ms,0.61,2018-11-10 12:20:24
"Strasbourg France, Eurasia",1640km,1640,39.05ms,39.05,42.05%,42.05,35.64ms,35.64,65.37ms,65.37,5.47ms,5.47,2018-11-10 12:20:24
"Sydney Australia, Oceania",16502km,16502,281.12ms,281.12,58.73%,58.73,280.45ms,280.45,284.82ms,284.82,1.18ms,1.18,2018-11-10 12:20:24
"Syracuse United States, North America",7204km,7204,122.68ms,122.68,59.05%,59.05,122.19ms,122.19,130.95ms,130.95,1.60ms,1.6,2018-11-10 12:20:24
"Taipei Taiwan, Eurasia",10302km,10302,318.92ms,318.92,32.40%,32.4,318.51ms,318.51,320.46ms,320.46,0.74ms,0.74,2018-11-10 12:20:24
"Tallinn Estonia, Eurasia",3052km,3052,63.50ms,63.5,48.44%,48.44,63.09ms,63.09,67.38ms,67.38,0.82ms,0.82,2018-11-10 12:20:24
"Tampa United States, North America",8493km,8493,134.29ms,134.29,63.38%,63.38,133.81ms,133.81,138.99ms,138.99,1.03ms,1.03,2018-11-10 12:20:24
"Tbilisi Georgia, Eurasia",3196km,3196,74.49ms,74.49,43.19%,43.19,72.97ms,72.97,88.99ms,88.99,3.77ms,3.77,2018-11-10 12:20:24
"Tel Aviv Israel, Eurasia",2367km,2367,63.10ms,63.1,37.57%,37.57,62.62ms,62.62,65.86ms,65.86,0.76ms,0.76,2018-11-10 12:20:24
"Tempe United States, North America",10358km,10358,176.33ms,176.33,58.85%,58.85,176.15ms,176.15,177.11ms,177.11,0.25ms,0.25,2018-11-10 12:20:24
"The Hague Netherlands, Eurasia",2066km,2066,43.62ms,43.62,48.05%,48.05,43.41ms,43.41,45.03ms,45.03,0.36ms,0.36,2018-11-10 12:20:24
"Thessaloniki Greece, Eurasia",1399km,1399,59.32ms,59.32,23.71%,23.71,58.66ms,58.66,62.58ms,62.58,0.93ms,0.93,2018-11-10 12:20:24
"Tirana Albania, Eurasia",1225km,1225,36.02ms,36.02,34.03%,34.03,34.21ms,34.21,47.64ms,47.64,2.96ms,2.96,2018-11-10 12:20:24
"Tokyo Japan, Eurasia",10714km,10714,278.38ms,278.38,38.54%,38.54,278.06ms,278.06,280.44ms,280.44,0.85ms,0.85,2018-11-10 12:20:24
"Toledo United States, North America",7820km,7820,126.08ms,126.08,62.06%,62.06,125.83ms,125.83,127.36ms,127.36,0.45ms,0.45,2018-11-10 12:20:24
"Toronto Canada, North America",7416km,7416,132.07ms,132.07,56.18%,56.18,129.48ms,129.48,144.11ms,144.11,4.06ms,4.06,2018-11-10 12:20:24
"Valencia Spain, Eurasia",1079km,1079,65.92ms,65.92,16.60%,16.6,65.37ms,65.37,70.82ms,70.82,1.00ms,1.0,2018-11-10 12:20:24
"Valletta Malta, Eurasia",506km,506,60.45ms,60.45,8.43%,8.43,58.76ms,58.76,89.06ms,89.06,6.01ms,6.01,2018-11-10 12:20:24
"Vancouver Canada, North America",9658km,9658,176.03ms,176.03,54.88%,54.88,175.75ms,175.75,177.66ms,177.66,0.62ms,0.62,2018-11-10 12:20:24
"Varna Bulgaria, Eurasia",1899km,1899,68.61ms,68.61,27.93%,27.93,67.86ms,67.86,72.51ms,72.51,0.89ms,0.89,2018-11-10 12:20:24
"Venice Italy, Eurasia",1334km,1334,46.66ms,46.66,29.00%,29.0,45.99ms,45.99,49.10ms,49.1,0.86ms,0.86,2018-11-10 12:20:24
"Vienna Austria, Eurasia",1691km,1691,46.26ms,46.26,36.76%,36.76,45.81ms,45.81,50.92ms,50.92,1.02ms,1.02,2018-11-10 12:20:24
"Vilnius Lithuania, Eurasia",2617km,2617,71.18ms,71.18,36.86%,36.86,70.80ms,70.8,73.70ms,73.7,0.56ms,0.56,2018-11-10 12:20:24
"Vladivostok Russia, Eurasia",9650km,9650,186.53ms,186.53,51.88%,51.88,186.01ms,186.01,190.67ms,190.67,1.00ms,1.0,2018-11-10 12:20:24
"Warsaw Poland, Eurasia",2236km,2236,69.40ms,69.4,32.41%,32.41,68.76ms,68.76,73.23ms,73.23,0.79ms,0.79,2018-11-10 12:20:24
"Washington United States, North America",7489km,7489,105.47ms,105.47,71.32%,71.32,104.17ms,104.17,114.07ms,114.07,1.80ms,1.8,2018-11-10 12:20:24
"Wellington New Zealand, Oceania",18484km,18484,315.04ms,315.04,58.68%,58.68,313.90ms,313.9,325.20ms,325.2,2.33ms,2.33,2018-11-10 12:20:24
"Westpoort Netherlands, Eurasia",2093km,2093,38.42ms,38.42,55.08%,55.08,37.97ms,37.97,42.25ms,42.25,0.94ms,0.94,2018-11-10 12:20:24
"Winnipeg Canada, North America",8248km,8248,210.99ms,210.99,39.28%,39.28,209.84ms,209.84,218.70ms,218.7,1.86ms,1.86,2018-11-10 12:20:24
"Zagreb Croatia, Eurasia",1435km,1435,65.47ms,65.47,22.08%,22.08,65.16ms,65.16,68.01ms,68.01,0.56ms,0.56,2018-11-10 12:20:24
"Zhangjiakou China, Eurasia",8742km,8742,545.92ms,545.92,16.04%,16.04,510.88ms,510.88,556.59ms,556.59,14.58ms,14.58,2018-11-10 12:20:24
"Zurich Switzerland, Eurasia",1501km,1501,36.02ms,36.02,41.69%,41.69,35.53ms,35.53,37.52ms,37.52,0.42ms,0.42,2018-11-10 12:20:24
