City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"New York United States, North America",15119km,15119,229.93ms,229.93,66.02%,66.02,229.26ms,229.26,244.73ms,244.73,2.77ms,2.77,2018-11-10 12:22:08
"Newcastle United Kingdom, Eurasia",10563km,10563,244.09ms,244.09,43.29%,43.29,243.70ms,243.7,248.90ms,248.9,1.06ms,1.06,2018-11-10 12:22:08
"Nis Serbia, Eurasia",8945km,8945,194.03ms,194.03,46.11%,46.11,193.74ms,193.74,196.88ms,196.88,0.71ms,0.71,2018-11-10 12:22:08
"Novosibirsk Russia, Eurasia",6013km,6013,138.76ms,138.76,43.57%,43.57,138.11ms,138.11,141.26ms,141.26,0.80ms,0.8,2018-11-10 12:22:08
"Nuremberg Germany, Eurasia",9788km,9788,192.77ms,192.77,50.98%,50.98,192.08ms,192.08,205.49ms,205.49,2.39ms,2.39,2018-11-10 12:22:08
"Oklahoma City United States, North America",15281km,15281,229.23ms,229.23,66.73%,66.73,229.00ms,229.0,229.98ms,229.98,0.18ms,0.18,2018-11-10 12:22:08
"Orlando United States, North America",16482km,16482,243.91ms,243.91,67.83%,67.83,243.75ms,243.75,244.23ms,244.23,0.16ms,0.16,2018-11-10 12:22:08
"Osaka Japan, Eurasia",4950km,4950,88.87ms,88.87,56.25%,56.25,88.55ms,88.55,89.84ms,89.84,0.44ms,0.44,2018-11-10 12:22:08
"Oslo Norway, Eurasia",9760km,9760,286.32ms,286.32,34.13%,34.13,285.80ms,285.8,287.16ms,287.16,0.71ms,0.71,2018-11-10 12:22:08
"Ottawa Canada, North America",14613km,14613,243.25ms,243.25,60.14%,60.14,242.86ms,242.86,245.67ms,245.67,0.88ms,0.88,2018-11-10 12:22:08
"Palermo Italy, Eurasia",9648km,9648,448.05ms,448.05,21.54%,21.54,263.23ms,263.23,689.19ms,689.19,108.17ms,108.17,2018-11-10 12:22:08
"Panama Panama, North America",17630km,17630,316.24ms,316.24,55.79%,55.79,310.78ms,310.78,334.82ms,334.82,7.00ms,7.0,2018-11-10 10:22:28
"Paramaribo Suriname, South America",17265km,17265,314.99ms,314.99,54.98%,54.98,314.74ms,314.74,315.53ms,315.53,0.58ms,0.58,2018-11-10 12:22:08
"Paris France, Eurasia",10427km,10427,237.65ms,237.65,44.00%,44.0,234.85ms,234.85,269.43ms,269.43,8.20ms,8.2,2018-11-10 12:22:08
"Perth Australia, Oceania",4179km,4179,53.39ms,53.39,78.85%,78.85,53.23ms,53.23,53.63ms,53.63,0.32ms,0.32,2018-11-10 12:22:08
"Philadelphia United States, North America",15217km,15217,244.74ms,244.74,62.36%,62.36,244.58ms,244.58,245.05ms,245.05,0.59ms,0.59,2018-11-10 12:22:08
"Phnom Penh Cambodia, Eurasia",1001km,1001,64.17ms,64.17,15.64%,15.64,63.68ms,63.68,71.94ms,71.94,1.48ms,1.48,2018-11-10 12:22:08
"Phoenix United States, North America",14628km,14628,254.69ms,254.69,57.59%,57.59,254.50ms,254.5,255.56ms,255.56,0.44ms,0.44,2018-11-10 12:22:08
"Piscataway United States, North America",15146km,15146,248.44ms,248.44,61.07%,61.07,248.11ms,248.11,248.95ms,248.95,0.68ms,0.68,2018-11-10 12:22:08
"Pittsburgh United States, North America",15171km,15171,248.61ms,248.61,61.17%,61.17,248.36ms,248.36,248.92ms,248.92,0.63ms,0.63,2018-11-10 12:22:08
"Portland United States, North America",13064km,13064,180.08ms,180.08,72.58%,72.58,179.59ms,179.59,185.26ms,185.26,1.14ms,1.14,2018-11-10 12:22:08
"Prague Czech Republic, Eurasia",9548km,9548,179.79ms,179.79,53.34%,53.34,179.46ms,179.46,180.40ms,180.4,0.55ms,0.55,2018-11-10 12:22:08
"Pune India, Eurasia",3479km,3479,146.03ms,146.03,23.83%,23.83,145.74ms,145.74,147.93ms,147.93,0.59ms,0.59,2018-11-10 12:22:08
"Quebec City Canada, North America",14421km,14421,248.15ms,248.15,58.15%,58.15,247.05ms,247.05,257.54ms,257.54,1.93ms,1.93,2018-11-10 12:22:08
"Quito Ecuador, South America",19691km,19691,341.55ms,341.55,57.74%,57.74,339.54ms,339.54,357.93ms,357.93,4.53ms,4.53,2018-11-10 12:22:08
"Raleigh United States, North America",15692km,15692,239.41ms,239.41,65.66%,65.66,238.88ms,238.88,245.84ms,245.84,1.29ms,1.29,2018-11-10 12:22:08
"Redding United States, North America",13415km,13415,180.95ms,180.95,74.53%,74.53,180.37ms,180.37,183.79ms,183.79,0.97ms,0.97,2018-11-10 12:22:08
"Reykjavik Iceland, Eurasia",11241km,11241,203.94ms,203.94,55.37%,55.37,203.49ms,203.49,207.55ms,207.55,0.76ms,0.76,2018-11-10 12:22:08
"Richmond United States, North America",15495km,15495,257.16ms,257.16,60.29%,60.29,256.98ms,256.98,257.44ms,257.44,0.25ms,0.25,2018-11-10 12:22:08
"Riga Latvia, Eurasia",8967km,8967,192.88ms,192.88,46.70%,46.7,192.60ms,192.6,193.68ms,193.68,0.35ms,0.35,2018-11-10 12:22:08
"Riyadh Saudi Arabia, Eurasia",6346km,6346,230.03ms,230.03,27.59%,27.59,209.04ms,209.04,398.07ms,398.07,51.08ms,51.08,2018-11-10 12:22:08
"Rome Italy, Eurasia",9710km,9710,172.42ms,172.42,56.45%,56.45,172.16ms,172.16,174.64ms,174.64,0.68ms,0.68,2018-11-10 12:22:08
"Roseburg United States, North America",13177km,13177,181.36ms,181.36,72.80%,72.8,181.03ms,181.03,182.52ms,182.52,0.44ms,0.44,2018-11-10 12:22:08
"Rotterdam Netherlands, Eurasia",10227km,10227,192.35ms,192.35,53.27%,53.27,192.12ms,192.12,193.98ms,193.98,0.50ms,0.5,2018-11-10 12:22:08
"Roubaix France, Eurasia",10336km,10336,235.61ms,235.61,43.98%,43.98,235.46ms,235.46,235.87ms,235.87,0.50ms,0.5,2018-11-10 12:22:08
"Sacramento United States, North America",13608km,13608,178.61ms,178.61,76.45%,76.45,178.27ms,178.27,179.22ms,179.22,0.50ms,0.5,2018-11-10 12:22:08
"Salem United States, North America",14863km,14863,236.30ms,236.3,62.98%,62.98,236.03ms,236.03,237.54ms,237.54,0.69ms,0.69,2018-11-10 12:22:08
"Salt Lake City United States, North America",14068km,14068,206.72ms,206.72,68.29%,68.29,206.51ms,206.51,207.09ms,207.09,0.43ms,0.43,2018-11-10 12:22:08
"San Antonio United States, North America",15809km,15809,268.36ms,268.36,58.99%,58.99,268.08ms,268.08,269.10ms,269.1,0.60ms,0.6,2018-11-10 12:22:08
"San Diego United States, North America",14311km,14311,187.13ms,187.13,76.53%,76.53,186.72ms,186.72,188.07ms,188.07,0.42ms,0.42,2018-11-10 12:22:08
"San Francisco United States, North America",13594km,13594,198.65ms,198.65,68.66%,68.66,198.39ms,198.39,198.88ms,198.88,0.60ms,0.6,2018-11-10 12:22:08
"San Jose United States, North America",13655km,13655,189.97ms,189.97,72.25%,72.25,189.75ms,189.75,190.36ms,190.36,0.57ms,0.57,2018-11-10 12:22:08
"San Juan Puerto Rico, North America",17270km,17270,361.74ms,361.74,47.84%,47.84,361.25ms,361.25,366.90ms,366.9,1.19ms,1.19,2018-11-10 12:22:09
"Santiago Chile, South America",16621km,16621,374.21ms,374.21,44.44%,44.44,373.94ms,373.94,374.72ms,374.72,0.26ms,0.26,2018-11-10 12:22:09
"Sao Paulo Brazil, South America",15927km,15927,345.88ms,345.88,46.17%,46.17,342.93ms,342.93,349.74ms,349.74,1.99ms,1.99,2018-11-10 12:22:09
"Sapporo Japan, Eurasia",5918km,5918,93.67ms,93.67,63.63%,63.63,93.33ms,93.33,94.04ms,94.04,0.44ms,0.44,2018-11-10 12:22:09
"Saskatoon Canada, North America",13318km,13318,237.20ms,237.2,56.19%,56.19,237.01ms,237.01,237.50ms,237.5,0.31ms,0.31,2018-11-10 12:22:09
"Savannah United States, North America",16092km,16092,257.50ms,257.5,62.61%,62.61,257.10ms,257.1,258.88ms,258.88,0.56ms,0.56,2018-11-10 12:22:09
"Scranton United States, North America",15059km,15059,242.31ms,242.31,62.23%,62.23,242.08ms,242.08,243.52ms,243.52,0.58ms,0.58,2018-11-10 12:22:09
"Seattle United States, North America",12940km,12940,180.69ms,180.69,71.89%,71.89,180.28ms,180.28,182.07ms,182.07,0.44ms,0.44,2018-11-10 12:22:09
"Secaucus United States, North America",15117km,15117,246.60ms,246.6,61.45%,61.45,246.35ms,246.35,246.98ms,246.98,0.41ms,0.41,2018-11-10 12:22:09
