City,Distance,hidden,Average,hidden.1,% of SOLf/o,hidden.2,min,hidden.3,max,hidden.4,mdev,hidden.5,Last Checked
"Cromwell United States, North America",6064km,6064,96.84ms,96.84,63.17%,63.17,92.94ms,92.94,113.15ms,113.15,4.20ms,4.2,2018-11-10 12:20:15
"Dagupan Philippines, Eurasia",10246km,10246,304.90ms,304.9,33.70%,33.7,301.19ms,301.19,312.73ms,312.73,3.23ms,3.23,2018-11-10 12:20:15
"Dallas United States, North America",8293km,8293,121.14ms,121.14,68.54%,68.54,119.16ms,119.16,124.60ms,124.6,1.75ms,1.75,2018-11-10 12:20:15
"Dar es Salaam Tanzania, Africa",6883km,6883,153.94ms,153.94,44.99%,44.99,152.16ms,152.16,164.37ms,164.37,2.34ms,2.34,2018-11-10 12:20:16
"Denver United States, North America",8183km,8183,121.77ms,121.77,67.63%,67.63,120.58ms,120.58,128.06ms,128.06,1.70ms,1.7,2018-11-10 12:20:16
"Des Moines United States, North America",7386km,7386,124.25ms,124.25,59.56%,59.56,121.75ms,121.75,135.25ms,135.25,2.79ms,2.79,2018-11-10 12:20:16
"Detroit United States, North America",6687km,6687,99.57ms,99.57,67.55%,67.55,96.78ms,96.78,109.00ms,109.0,3.32ms,3.32,2018-11-10 12:20:16
"Dhaka Bangladesh, Eurasia",7531km,7531,192.97ms,192.97,39.22%,39.22,190.14ms,190.14,207.73ms,207.73,4.20ms,4.2,2018-11-10 12:20:16
"Dronten Netherlands, Eurasia",461km,461,16.51ms,16.51,28.81%,28.81,13.01ms,13.01,46.79ms,46.79,6.46ms,6.46,2018-11-10 12:20:16
"Dubai United Arab Emirates, Eurasia",4879km,4879,170.23ms,170.23,28.70%,28.7,168.50ms,168.5,180.42ms,180.42,2.46ms,2.46,2018-11-10 12:20:16
"Dublin Ireland, Eurasia",1113km,1113,25.41ms,25.41,44.52%,44.52,23.24ms,23.24,58.81ms,58.81,6.38ms,6.38,2018-11-10 12:20:16
"Dusseldorf Germany, Eurasia",303km,303,20.80ms,20.8,15.15%,15.15,19.36ms,19.36,24.96ms,24.96,1.65ms,1.65,2018-11-10 12:20:16
"Edinburgh United Kingdom, Eurasia",1105km,1105,24.93ms,24.93,46.04%,46.04,23.43ms,23.43,30.93ms,30.93,2.06ms,2.06,2018-11-10 12:20:16
"Edmonton Canada, North America",7391km,7391,138.40ms,138.4,53.56%,53.56,133.91ms,133.91,160.39ms,160.39,6.88ms,6.88,2018-11-10 12:20:16
"Eindhoven Netherlands, Eurasia",358km,358,20.31ms,20.31,17.90%,17.9,17.72ms,17.72,28.21ms,28.21,3.19ms,3.19,2018-11-10 12:20:16
"Falkenstein Germany, Eurasia",394km,394,9.42ms,9.42,43.78%,43.78,7.83ms,7.83,20.93ms,20.93,2.90ms,2.9,2018-11-10 12:20:16
"Fez Morocco, Africa",1929km,1929,63.87ms,63.87,30.62%,30.62,59.90ms,59.9,128.51ms,128.51,12.73ms,12.73,2018-11-10 12:20:16
"Frankfurt Germany, Eurasia",184km,184,4.45ms,4.45,46.00%,46.0,3.26ms,3.26,9.21ms,9.21,1.48ms,1.48,2018-11-10 12:20:16
"Fremont United States, North America",9233km,9233,146.89ms,146.89,63.24%,63.24,144.97ms,144.97,155.08ms,155.08,2.29ms,2.29,2018-11-10 12:20:16
"Frosinone Italy, Eurasia",896km,896,19.52ms,19.52,47.16%,47.16,17.66ms,17.66,27.07ms,27.07,2.29ms,2.29,2018-11-10 12:20:16
"Gdansk Poland, Eurasia",988km,988,29.61ms,29.61,34.07%,34.07,27.97ms,27.97,43.27ms,43.27,2.97ms,2.97,2018-11-10 12:20:16
"Geneva Switzerland, Eurasia",291km,291,14.85ms,14.85,20.79%,20.79,12.38ms,12.38,36.76ms,36.76,4.70ms,4.7,2018-11-10 12:20:16
